Word,PMI Value
superficial,0.0
washed-out,0.0
hated,0.0
excites,0.0
snag,0.0
impoverished,0.0
excited,0.0
hates,0.0
hater,0.0
ridiculously,0.0
displace,0.0
redeem,0.0
stirringly,0.0
terrorize,0.0
knock,0.0
blemish,0.0
beutifully,0.0
miff,0.0
immorally,0.0
clunky,0.0
neatest,0.0
mediocrity,0.0
foolish,0.0
transgress,0.0
humorous,0.0
extremism,0.0
magnificent,0.0
impeach,0.0
euphorically,0.0
extremist,0.0
strongest,0.0
insincere,0.0
culprit,0.0
defamation,0.0
proficient,0.0
pep,0.0
bogus,0.0
best-performing,0.0
dismally,0.0
inimical,0.0
depressions,0.0
taxing,0.0
wayward,0.0
peculiarly,0.0
effusive,0.0
hawkish,0.0
seriousness,0.0
inhumanity,0.0
conciliatory,0.0
harassed,0.0
abusive,0.0
harasses,0.0
inhospitable,0.0
obscenely,0.0
ghosting,0.0
downhill,0.0
delusional,0.0
calming,0.0
afflict,0.0
bores,0.0
overpower,0.0
infected,0.0
cashback,0.0
bored,0.0
tingled,0.0
errant,0.0
opponent,0.0
frenzied,0.0
discomfit,0.0
rejection,0.0
blockage,0.0
detachable,0.0
inestimable,0.0
halfhearted,0.0
aversion,0.0
autonomous,0.0
skittish,0.0
repulse,0.0
curt,0.0
nepotism,0.0
inexpertly,0.0
beckoning,0.0
deprive,0.0
cure,0.0
obtuse,0.0
dragging,0.0
denying,0.0
levity,0.0
adoring,0.0
cohesive,0.0
excuses,0.0
revulsive,0.0
dimmer,0.0
assassinate,0.0
accidental,0.0
luxurious,0.0
fervently,0.0
charming,0.0
phenomenally,0.0
gloatingly,0.0
sore,0.0
downcast,0.0
appalling,0.0
failures,0.0
offensiveness,0.0
traitorously,0.0
dogged,0.0
rants,0.0
wrangle,0.0
fascinatingly,0.0
intricate,0.0
exceptional,0.0
disintegration,0.0
unfaithful,0.0
overpriced,0.0
suave,0.0
fatal,0.0
nervousness,0.0
implausibly,0.0
confounding,0.0
startlingly,0.0
precarious,0.0
accuse,0.0
implausible,0.0
subservient,0.0
respectful,0.0
iniquity,0.0
shock,0.0
tenuously,0.0
insubordinate,0.0
choppy,0.0
bleeding,0.0
uncomfortably,0.0
uncomfortable,0.0
exuberant,0.0
lower-priced,0.0
depression,0.0
reconciliation,0.0
backaches,0.0
pittance,0.0
shemale,0.0
embroilment,0.0
nitpick,0.0
repudiation,0.0
nonexistent,0.0
nimble,0.0
licentiousness,0.0
sink,0.0
dissuade,0.0
discouragingly,0.0
imperfections,0.0
disparaging,0.0
conceit,0.0
contradiction,0.0
honor,0.0
abominate,0.0
limp,0.0
extravagance,0.0
beckon,0.0
proprietary,0.0
absurdness,0.0
dissonance,0.0
belittling,0.0
breakup,0.0
readable,0.0
seamless,0.0
demoralizingly,0.0
anti-semites,0.0
little-known,0.0
disgustingly,0.0
dispirited,0.0
disgust,0.0
malevolently,0.0
dripping,0.0
insufficiency,0.0
deviousness,0.0
magnanimous,0.0
tattered,0.0
eccentricity,0.0
enviously,0.0
unforgiving,0.0
nightmarishly,0.0
conscons,0.0
unscrupulously,0.0
jeers,0.0
ebullience,0.0
gruff,0.0
exhilaration,0.0
unreal,0.0
praise,0.0
immoderate,0.0
effectively,0.0
languorously,0.0
fulfillment,0.0
recklessly,0.0
exorbitantly,0.0
contempt,0.0
magnificently,0.0
daring,0.0
get-rich,0.0
apocalypse,0.0
pleasing,0.0
winners,0.0
gainfully,0.0
villainously,0.0
occlude,0.0
incompetence,0.0
impenitent,0.0
bothered,0.0
criticized,0.0
lecher,0.0
regally,0.0
tamper,0.0
furious,0.0
resurgent,0.0
languorous,0.0
ricer,0.0
disarm,0.0
flattering,0.0
fertile,0.0
unquestionable,0.0
nasty,0.0
mordantly,0.0
industrious,0.0
braggart,0.0
winning,0.0
willing,0.0
revives,0.0
criminal,0.0
bountiful,0.0
lunatic,0.0
wows,0.0
muddle,0.0
self-satisfaction,0.0
";   Minqing Hu and Bing Liu. ""Mining and Summarizing Customer Reviews."" ",0.0
kindness,0.0
squabbling,0.0
struggled,0.0
thrill,0.0
estranged,0.0
deplore,0.0
radiant,0.0
irrelevance,0.0
sully,0.0
sneering,0.0
satisified,0.0
disregard,0.0
monumentally,0.0
licentiously,0.0
rantingly,0.0
flair,0.0
thwart,0.0
puppets,0.0
bluring,0.0
repress,0.0
invective,0.0
insolvent,0.0
fondly,0.0
marvelled,0.0
solicitously,0.0
";       2005, Chiba, Japan.",0.0
upbraid,0.0
retards,0.0
delinquency,0.0
bleed,0.0
dissatisfactory,0.0
unskilled,0.0
peeve,0.0
deprived,0.0
grieving,0.0
facilitate,0.0
whooa,0.0
handier,0.0
finest,0.0
sack,0.0
madden,0.0
improvements,0.0
puppet,0.0
pauper,0.0
frazzle,0.0
sadly,0.0
vulgar,0.0
unspecified,0.0
lamentable,0.0
immovable,0.0
lamentably,0.0
scant,0.0
ferocity,0.0
inestimably,0.0
agonies,0.0
smolder,0.0
writhe,0.0
dreary,0.0
absent-minded,0.0
reaffirm,0.0
loved,0.0
glamorous,0.0
jaw-droping,0.0
slack,0.0
brusque,0.0
spookiest,0.0
calamity,0.0
halcyon,0.0
propagandize,0.0
loves,0.0
lover,0.0
undamaged,0.0
imaginative,0.0
tidy,0.0
comfortable,0.0
comfortably,0.0
pitiable,0.0
unlikely,0.0
sporadic,0.0
misaligned,0.0
haywire,0.0
skillful,0.0
rejects,0.0
concerns,0.0
effusiveness,0.0
autocratic,0.0
savages,0.0
bemused,0.0
womanizer,0.0
disappointments,0.0
savaged,0.0
prisoner,0.0
hoodwink,0.0
inexorable,0.0
downbeat,0.0
heartening,0.0
enthusiastic,0.0
absurd,0.0
skinny,0.0
contemptuous,0.0
inexorably,0.0
deject,0.0
supported,0.0
vengefulness,0.0
antiquated,0.0
traitor,0.0
slanderer,0.0
rebuke,0.0
sidetrack,0.0
supporter,0.0
inspiring,0.0
madman,0.0
ambiguity,0.0
tainted,0.0
inferior,0.0
head-aches,0.0
delirious,0.0
unbeatable,0.0
perfection,0.0
exultant,0.0
romantic,0.0
awkwardness,0.0
upseting,0.0
eyecatch,0.0
defame,0.0
dripped,0.0
amiabily,0.0
craven,0.0
enhances,0.0
omission,0.0
subsidizing,0.0
showdown,0.0
inexplainable,0.0
enhanced,0.0
vilify,0.0
imposition,0.0
beg,0.0
difficulties,0.0
derisively,0.0
tediously,0.0
smilingly,0.0
sorrow,0.0
grumble,0.0
regretful,0.0
calamitously,0.0
enflame,0.0
empathy,0.0
sharply,0.0
asunder,0.0
joke,0.0
assure,0.0
insidious,0.0
dirts,0.0
glorious,0.0
vent,0.0
inflammatory,0.0
invasive,0.0
commend,0.0
monstrosity,0.0
flourishing,0.0
instigators,0.0
fright,0.0
electrify,0.0
muddy,0.0
seasoned,0.0
upbeat,0.0
anomaly,0.0
perplexed,0.0
overwhelmingly,0.0
spoilled,0.0
dispiritedly,0.0
tenderly,0.0
tense,0.0
sardonically,0.0
remorsefully,0.0
vivacious,0.0
demoralize,0.0
venomous,0.0
supurb,0.0
frustrating,0.0
amenity,0.0
likable,0.0
bicker,0.0
chaotic,0.0
dissent,0.0
delusion,0.0
helped,0.0
creak,0.0
well-behaved,0.0
regression,0.0
tumbled,0.0
eulogize,0.0
richness,0.0
indistinguishable,0.0
defiant,0.0
sugar-coated,0.0
tumbles,0.0
garish,0.0
bullying,0.0
besmirch,0.0
obstructs,0.0
raping,0.0
pampered,0.0
chastisement,0.0
disoriented,0.0
exceedingly,0.0
raving,0.0
intransigence,0.0
inveigle,0.0
surpass,0.0
impaired,0.0
hypocritically,0.0
stressfully,0.0
confusions,0.0
smart,0.0
miscalculate,0.0
testy,0.0
punctual,0.0
audibly,0.0
displaced,0.0
vibrant,0.0
laconic,0.0
works,0.0
bafflement,0.0
audible,0.0
accessible,0.0
crazily,0.0
hail,0.0
recommendation,0.0
proper,0.0
supportive,0.0
stuffy,0.0
shrug,0.0
economical,0.0
ripped,0.0
comical,0.0
ironies,0.0
noise,0.0
combative,0.0
stellar,0.0
expire,0.0
pepped,0.0
worthy,0.0
misbecoming,0.0
jobless,0.0
inconsiderate,0.0
smartly,0.0
flake,0.0
flaky,0.0
obnoxiously,0.0
baseless,0.0
faithfulness,0.0
droop,0.0
obliterated,0.0
chronic,0.0
cancerous,0.0
wack,0.0
stainless,0.0
buckle,0.0
adversarial,0.0
awarded,0.0
enticed,0.0
stimulative,0.0
glimmer,0.0
touted,0.0
glib,0.0
tricky,0.0
amity,0.0
plague,0.0
bum,0.0
contemptuously,0.0
bug,0.0
versatile,0.0
neurotically,0.0
wise,0.0
glory,0.0
dangerous,0.0
mists,0.0
jealousness,0.0
desititute,0.0
examplar,0.0
excruciatingly,0.0
supreme,0.0
unaffordable,0.0
maliciously,0.0
pig,0.0
mysteriously,0.0
unintelligible,0.0
surreal,0.0
puzzlement,0.0
insupportable,0.0
wallow,0.0
gloriously,0.0
insupportably,0.0
anti-us,0.0
limited,0.0
disarray,0.0
sleek,0.0
slogs,0.0
hating,0.0
hate,0.0
inexpert,0.0
undisputed,0.0
violate,0.0
cushy,0.0
unbearablely,0.0
rankle,0.0
tenacity,0.0
pride,0.0
rascals,0.0
divergent,0.0
lure,0.0
risk,0.0
despondency,0.0
lurk,0.0
gratification,0.0
despondence,0.0
anemic,0.0
ovation,0.0
harried,0.0
tarnishing,0.0
flashy,0.0
delightfully,0.0
enjoy,0.0
veritable,0.0
overdo,0.0
reprehension,0.0
consistent,0.0
excelled,0.0
louder,0.0
emptiness,0.0
solemn,0.0
liberty,0.0
insinuate,0.0
mischievous,0.0
endorse,0.0
non-violence,0.0
prate,0.0
ultimatums,0.0
ulterior,0.0
feisty,0.0
smuttiest,0.0
humility,0.0
shortness,0.0
rubbish,0.0
hideously,0.0
ridicule,0.0
well-bred,0.0
displeasing,0.0
adulterier,0.0
loveless,0.0
patience,0.0
ridicules,0.0
unfunded,0.0
detesting,0.0
incautious,0.0
torment,0.0
slaughtered,0.0
blather,0.0
barbarous,0.0
naive,0.0
phony,0.0
grief,0.0
ardently,0.0
excellent,0.0
diatribes,0.0
ecenomical,0.0
cheapest,0.0
tremendously,0.0
deficiencies,0.0
quarrel,0.0
defile,0.0
ingenuity,0.0
excallent,0.0
guarantee,0.0
collude,0.0
scolding,0.0
bunk,0.0
vagrant,0.0
accusations,0.0
toxic,0.0
infamously,0.0
swiftness,0.0
badly,0.0
brutalizing,0.0
mispronounce,0.0
mess,0.0
pokey,0.0
breathlessness,0.0
delicacy,0.0
irrationalities,0.0
astoundingly,0.0
uproot,0.0
splendid,0.0
reforming,0.0
unsteady,0.0
deform,0.0
fiendish,0.0
outshine,0.0
strangle,0.0
undid,0.0
destroyer,0.0
hypocrisy,0.0
polluters,0.0
tramp,0.0
entranced,0.0
stifling,0.0
smouldering,0.0
litigious,0.0
elated,0.0
powerful,0.0
misdirection,0.0
unsupported,0.0
disreputable,0.0
gloom,0.0
cronyism,0.0
shadowy,0.0
explode,0.0
frantically,0.0
capricious,0.0
victory,0.0
fecilitous,0.0
elatedly,0.0
prohibit,0.0
wariness,0.0
laud,0.0
dispiriting,0.0
truant,0.0
depress,0.0
fraught,0.0
fevers,0.0
unabashed,0.0
heavenly,0.0
bitingly,0.0
hang,0.0
free,0.0
masterpiece,0.0
damper,0.0
stringently,0.0
disregardful,0.0
jubilant,0.0
inexpensive,0.0
heck,0.0
hopeless,0.0
aspire,0.0
wowed,0.0
dunce,0.0
officious,0.0
lovably,0.0
encouraging,0.0
lovable,0.0
rant,0.0
smugly,0.0
sober,0.0
sharpest,0.0
slanderously,0.0
cheerless,0.0
revival,0.0
sarcasm,0.0
indeterminate,0.0
euphoric,0.0
euphoria,0.0
overact,0.0
wildly,0.0
militancy,0.0
insightful,0.0
illiterate,0.0
indiscreet,0.0
villianous,0.0
leaking,0.0
conspicuously,0.0
flimflam,0.0
inarticulate,0.0
mercifully,0.0
rampage,0.0
bloated,0.0
thumb-down,0.0
boil,0.0
forceful,0.0
unrest,0.0
outperforms,0.0
screwy,0.0
wripping,0.0
unaffected,0.0
spade,0.0
relapse,0.0
apprehensively,0.0
isolated,0.0
elegance,0.0
snob,0.0
effectiveness,0.0
propitious,0.0
inexcusably,0.0
visionary,0.0
unorthodox,0.0
inexcusable,0.0
glow,0.0
lifesaver,0.0
devastating,0.0
skeptic,0.0
orderly,0.0
reputation,0.0
inaccuracies,0.0
; Opinion Lexicon: Negative,0.0
entertaining,0.0
bait,0.0
inspire,0.0
marveled,0.0
endear,0.0
dupe,0.0
queer,0.0
sags,0.0
thumbs-down,0.0
spite,0.0
delays,0.0
excitedly,0.0
enslave,0.0
hardball,0.0
continuity,0.0
dignify,0.0
hostility,0.0
baffle,0.0
ultimatum,0.0
considerate,0.0
overbearing,0.0
subservience,0.0
anxiously,0.0
collusion,0.0
idiotic,0.0
enraging,0.0
large-capacity,0.0
boring,0.0
ruins,0.0
fragrant,0.0
wrest,0.0
skeptically,0.0
inapt,0.0
desolately,0.0
corrupt,0.0
disturbing,0.0
outbreak,0.0
crowdedness,0.0
immaculately,0.0
temptation,0.0
startle,0.0
deceptively,0.0
smutty,0.0
incomprehension,0.0
adventuresome,0.0
confusion,0.0
juddering,0.0
weak,0.0
contort,0.0
devout,0.0
contamination,0.0
blasted,0.0
improve,0.0
irregular,0.0
deceitfully,0.0
fault,0.0
precipitous,0.0
harridan,0.0
hypocrites,0.0
gainsayer,0.0
escapade,0.0
self-respect,0.0
epidemic,0.0
hands-down,0.0
majestic,0.0
hysterically,0.0
incomparable,0.0
foully,0.0
beneficiary,0.0
confident,0.0
miraculously,0.0
incomparably,0.0
refuted,0.0
overawe,0.0
fleeting,0.0
bereavement,0.0
well-run,0.0
refutes,0.0
terrible,0.0
apprehension,0.0
semi-retarded,0.0
inviolable,0.0
strangest,0.0
enmity,0.0
ugliest,0.0
niggles,0.0
subjugate,0.0
cracked,0.0
acridly,0.0
provocative,0.0
unfortunate,0.0
honorable,0.0
submissive,0.0
dazzled,0.0
misaligns,0.0
wound,0.0
enlightenment,0.0
complex,0.0
breaks,0.0
unyielding,0.0
groundbreaking,0.0
positives,0.0
incredulously,0.0
incapably,0.0
gabble,0.0
savings,0.0
impediment,0.0
greatest,0.0
incapable,0.0
admiringly,0.0
bruise,0.0
uncooperative,0.0
enlighten,0.0
vibration,0.0
overemphasize,0.0
rumor,0.0
pitiful,0.0
tolerable,0.0
trashed,0.0
erratically,0.0
spoilages,0.0
salacious,0.0
brainiest,0.0
addicts,0.0
bungling,0.0
deprave,0.0
burns,0.0
advanced,0.0
peeved,0.0
conspiratorial,0.0
brutality,0.0
zeal,0.0
contradict,0.0
gifted,0.0
dishonest,0.0
unsuspecting,0.0
splendor,0.0
arbitrary,0.0
hung,0.0
sweeten,0.0
stereotype,0.0
detraction,0.0
frustrations,0.0
accost,0.0
insincerely,0.0
displeasure,0.0
lapsed,0.0
exhausts,0.0
prejudicial,0.0
remorselessness,0.0
overrated,0.0
hegemonistic,0.0
staunchly,0.0
idolized,0.0
endorsing,0.0
limitation,0.0
attacks,0.0
choke,0.0
trustworthy,0.0
undocumented,0.0
misleading,0.0
genocide,0.0
blabber,0.0
primitive,0.0
froze,0.0
low-cost,0.0
lavishly,0.0
obscene,0.0
uncontrolled,0.0
finely,0.0
over-acted,0.0
misjudgment,0.0
disinterest,0.0
lags,0.0
gimmicked,0.0
simplistically,0.0
questionable,0.0
intolerance,0.0
successfully,0.0
abysmal,0.0
heal,0.0
deny,0.0
heinous,0.0
illuminating,0.0
satisfactorily,0.0
tacky,0.0
luxuriant,0.0
admiration,0.0
heartwarming,0.0
bargain,0.0
ruined,0.0
adore,0.0
panicky,0.0
impropriety,0.0
fury,0.0
sinful,0.0
suspicions,0.0
ill-natured,0.0
despotism,0.0
acclaimed,0.0
believable,0.0
annoying,0.0
blatantly,0.0
radically,0.0
upheaval,0.0
faithful,0.0
contaminating,0.0
stagnant,0.0
complicit,0.0
soundly,0.0
erosion,0.0
squeals,0.0
subsidize,0.0
miscellaneous,0.0
perversity,0.0
scorchingly,0.0
scratchy,0.0
faster,0.0
whoooa,0.0
intimacy,0.0
backward,0.0
premeditated,0.0
hardheaded,0.0
dispirit,0.0
leads,0.0
irrecoverablenesses,0.0
remarkably,0.0
rot,0.0
empathize,0.0
quash,0.0
weakening,0.0
outmoded,0.0
pleases,0.0
advantage,0.0
exalted,0.0
unavoidably,0.0
unfamiliar,0.0
sloppy,0.0
untenable,0.0
tanks,0.0
cool,0.0
incitement,0.0
impressive,0.0
enthuse,0.0
cloudy,0.0
invidious,0.0
encroach,0.0
better-than-expected,0.0
invader,0.0
obsolete,0.0
comforting,0.0
irritated,0.0
distaste,0.0
stressful,0.0
stately,0.0
deluded,0.0
cripples,0.0
entertain,0.0
crippled,0.0
angriness,0.0
standout,0.0
healthy,0.0
guilty,0.0
law-abiding,0.0
denunciation,0.0
gorgeously,0.0
winner,0.0
humour,0.0
pessimistically,0.0
brighten,0.0
";   Bing Liu, Minqing Hu and Junsheng Cheng. ""Opinion Observer: Analyzing ",0.0
paralyzed,0.0
scam,0.0
smallish,0.0
crisis,0.0
vivid,0.0
confounded,0.0
rejuvenating,0.0
ravage,0.0
upheld,0.0
expeditiously,0.0
unwarranted,0.0
trophy,0.0
smudged,0.0
bombastic,0.0
dilly-dally,0.0
demonized,0.0
downhearted,0.0
dismal,0.0
smudges,0.0
demonizes,0.0
spoilage,0.0
degradingly,0.0
unruly,0.0
batty,0.0
unconditional,0.0
geeky,0.0
deservedly,0.0
corrupted,0.0
downfall,0.0
righteousness,0.0
inexperience,0.0
critic,0.0
topple,0.0
provoke,0.0
intelligible,0.0
scar,0.0
eloquent,0.0
meager,0.0
infringements,0.0
endorsement,0.0
irascible,0.0
unbelievable,0.0
paramount,0.0
irrational,0.0
crashes,0.0
fascist,0.0
scoff,0.0
distastefully,0.0
fascism,0.0
heartbreaking,0.0
inconsequentially,0.0
unbelievably,0.0
disheartening,0.0
awkward,0.0
succeeded,0.0
direness,0.0
stupidly,0.0
amuse,0.0
sermonize,0.0
infidels,0.0
impartially,0.0
refund,0.0
accolades,0.0
pre-eminent,0.0
anxiousness,0.0
swank,0.0
paradoxically,0.0
unsettlingly,0.0
swindle,0.0
loophole,0.0
struggling,0.0
lonely,0.0
condescendingly,0.0
devastated,0.0
flareups,0.0
qualified,0.0
vexingly,0.0
devastates,0.0
stabilize,0.0
realistic,0.0
accomplishments,0.0
subjection,0.0
wearisome,0.0
nettlesome,0.0
gape,0.0
busts,0.0
inopportune,0.0
tumultuous,0.0
obsession,0.0
hysteric,0.0
hiliarious,0.0
infuriated,0.0
inadequacy,0.0
tetchy,0.0
bugging,0.0
oasis,0.0
skillfully,0.0
hobble,0.0
nightmarish,0.0
delude,0.0
flare,0.0
disillusionment,0.0
impose,0.0
gusto,0.0
best-known,0.0
brutalize,0.0
discontinued,0.0
feign,0.0
simplifies,0.0
incongruous,0.0
awfully,0.0
clumsy,0.0
simplified,0.0
disinterested,0.0
haggle,0.0
fortuitous,0.0
persecute,0.0
unreachable,0.0
hug,0.0
hum,0.0
indoctrinate,0.0
hurtful,0.0
refuse,0.0
stylized,0.0
mawkishly,0.0
ill-advised,0.0
chintzy,0.0
petrified,0.0
bewitch,0.0
tawdry,0.0
dirt-cheap,0.0
diplomatic,0.0
dissapointed,0.0
poeticize,0.0
dispensable,0.0
pry,0.0
prosperity,0.0
astonishingly,0.0
fracture,0.0
blunt,0.0
commonplace,0.0
selfinterested,0.0
agilely,0.0
impulsively,0.0
betrayal,0.0
clearer,0.0
remunerate,0.0
falls,0.0
boiling,0.0
cleared,0.0
proud,0.0
unwisely,0.0
ultra-hardline,0.0
drastically,0.0
cheat,0.0
allegations,0.0
hack,0.0
painlessly,0.0
hustler,0.0
favor,0.0
shimmer,0.0
crime,0.0
well-wishers,0.0
swamped,0.0
fickle,0.0
energy-saving,0.0
deign,0.0
humiliate,0.0
thankful,0.0
heartfelt,0.0
begging,0.0
lighter,0.0
hedge,0.0
treachery,0.0
cautionary,0.0
freaking,0.0
pinnacle,0.0
outperform,0.0
obliterate,0.0
impolite,0.0
joker,0.0
barbaric,0.0
dawdle,0.0
unlicensed,0.0
imposing,0.0
uneconomical,0.0
slashing,0.0
underpaid,0.0
fails,0.0
crooked,0.0
belittled,0.0
hiss,0.0
simplifying,0.0
ineloquently,0.0
untrustworthy,0.0
recourses,0.0
unappealing,0.0
rumours,0.0
fearless,0.0
cheap,0.0
disrespectfully,0.0
disdainful,0.0
floundering,0.0
harshly,0.0
indiscriminate,0.0
realizable,0.0
gimmicky,0.0
successes,0.0
murderously,0.0
gimmicks,0.0
quiet,0.0
jitter,0.0
resentment,0.0
bizarre,0.0
skeletons,0.0
runaway,0.0
lame-duck,0.0
stylishly,0.0
craftly,0.0
peaceful,0.0
confessions,0.0
enraptured,0.0
exasperate,0.0
blessing,0.0
wretched,0.0
mocking,0.0
attentive,0.0
irrelevant,0.0
diligent,0.0
tentatively,0.0
amiability,0.0
sub-par,0.0
contrive,0.0
dissident,0.0
inconsequently,0.0
ironic,0.0
treacherously,0.0
resentful,0.0
erroneously,0.0
breathtakingly,0.0
injurious,0.0
moronic,0.0
willingly,0.0
disadvantages,0.0
applaud,0.0
refusal,0.0
lambast,0.0
disadvantaged,0.0
devoid,0.0
delicate,0.0
unqualified,0.0
weep,0.0
togetherness,0.0
longing,0.0
purposeful,0.0
delectable,0.0
magical,0.0
melodramatic,0.0
relief,0.0
inability,0.0
offensively,0.0
flakey,0.0
capriciousness,0.0
desolate,0.0
unconstitutional,0.0
lavish,0.0
violent,0.0
pariah,0.0
kill,0.0
perilous,0.0
blow,0.0
dauntless,0.0
asininely,0.0
all-around,0.0
dumbfounding,0.0
rosy,0.0
poised,0.0
backbite,0.0
disrupt,0.0
subversively,0.0
kills,0.0
inordinate,0.0
confined,0.0
glitches,0.0
standstill,0.0
exquisitely,0.0
dishonorablely,0.0
wrongful,0.0
substandard,0.0
well-received,0.0
shunned,0.0
shortcoming,0.0
redeeming,0.0
prolific,0.0
renounce,0.0
douchebag,0.0
dauntingly,0.0
slick,0.0
unmatched,0.0
crueler,0.0
subjugation,0.0
compulsion,0.0
freed,0.0
welcome,0.0
illogic,0.0
arduously,0.0
slaughter,0.0
polite,0.0
pricier,0.0
prattle,0.0
baffled,0.0
subdued,0.0
zealous,0.0
jeer,0.0
scornful,0.0
disintegrate,0.0
annoyances,0.0
curses,0.0
cursed,0.0
calamities,0.0
strictly,0.0
racism,0.0
strict,0.0
racist,0.0
dislocated,0.0
gibe,0.0
mischief,0.0
tranquility,0.0
regard,0.0
strenuous,0.0
condemnable,0.0
fabricate,0.0
job-killing,0.0
extermination,0.0
merriness,0.0
ineffectually,0.0
self-interested,0.0
sleazy,0.0
";       Washington, USA, ",0.0
ruffian,0.0
stiflingly,0.0
grumpily,0.0
cringed,0.0
high-spirited,0.0
fallaciousness,0.0
accusingly,0.0
ingeniously,0.0
cringes,0.0
incorrect,0.0
abyss,0.0
onerous,0.0
idiot,0.0
loyal,0.0
stumbles,0.0
heathen,0.0
starkly,0.0
sucked,0.0
trash,0.0
dismayed,0.0
sufficient,0.0
deviation,0.0
brash,0.0
jaded,0.0
conspiracies,0.0
embattled,0.0
manipulate,0.0
despoil,0.0
courtly,0.0
unresponsive,0.0
dextrous,0.0
uglier,0.0
villianously,0.0
disagreeing,0.0
treason,0.0
crumpled,0.0
diss,0.0
lack,0.0
antagonize,0.0
crumples,0.0
defamations,0.0
wanton,0.0
remarkable,0.0
homage,0.0
subjected,0.0
extraneous,0.0
revengeful,0.0
dazzling,0.0
debauch,0.0
problem-solver,0.0
worse,0.0
equivocal,0.0
infringement,0.0
facetious,0.0
fat,0.0
inflammed,0.0
worst,0.0
awful,0.0
gainsay,0.0
ranting,0.0
wilt,0.0
undone,0.0
liars,0.0
conflicted,0.0
pathetic,0.0
advantageous,0.0
whimper,0.0
rascal,0.0
eminent,0.0
crush,0.0
faltered,0.0
disillusions,0.0
passiveness,0.0
overstatement,0.0
decrepitude,0.0
hopelessness,0.0
tiringly,0.0
tragedy,0.0
thrift,0.0
graciousness,0.0
misinterpret,0.0
extraordinary,0.0
infringe,0.0
horrified,0.0
stiffness,0.0
gleeful,0.0
impolitic,0.0
fearfully,0.0
fatuously,0.0
snub,0.0
unthinkably,0.0
faint,0.0
tyrannically,0.0
irritate,0.0
affluence,0.0
flaw,0.0
mire,0.0
stutter,0.0
dissonantly,0.0
drips,0.0
hissed,0.0
amputate,0.0
nitpicking,0.0
flak,0.0
domineer,0.0
discordance,0.0
imprecisely,0.0
irritations,0.0
ineffectual,0.0
perverts,0.0
atrocious,0.0
challenging,0.0
retardedness,0.0
conspire,0.0
coerce,0.0
dubiously,0.0
allege,0.0
insignificantly,0.0
desperation,0.0
acrimony,0.0
breaking,0.0
goad,0.0
overbalance,0.0
acerbate,0.0
weaknesses,0.0
preoccupy,0.0
panoramic,0.0
disable,0.0
numb,0.0
shortcomings,0.0
obstinately,0.0
prefers,0.0
groundless,0.0
retaliate,0.0
admonishment,0.0
cruelties,0.0
outrages,0.0
dissatisfy,0.0
sloow,0.0
disabled,0.0
outraged,0.0
quarrels,0.0
flaunt,0.0
disagreed,0.0
jollify,0.0
temptingly,0.0
susceptible,0.0
prodigy,0.0
harmless,0.0
disagrees,0.0
ebulliently,0.0
fallaciously,0.0
generously,0.0
unusable,0.0
belittle,0.0
adventurous,0.0
ruthlessness,0.0
refresh,0.0
inequality,0.0
grandeur,0.0
difficult,0.0
intolerable,0.0
steeply,0.0
needless,0.0
beneficent,0.0
inflict,0.0
dubitable,0.0
inflated,0.0
reverent,0.0
reactionary,0.0
foolproof,0.0
disquiet,0.0
bellicose,0.0
disbeliever,0.0
paradise,0.0
congenial,0.0
snappishly,0.0
cashbacks,0.0
monotony,0.0
blister,0.0
stampede,0.0
over-awe,0.0
exaltedly,0.0
prejudice,0.0
threat,0.0
fallen,0.0
ding,0.0
unhealthy,0.0
radical,0.0
fancy,0.0
well-known,0.0
defects,0.0
soapy,0.0
bland,0.0
slower,0.0
regret,0.0
moan,0.0
scathing,0.0
leading,0.0
2-faces,0.0
comfy,0.0
hangs,0.0
doomsday,0.0
steals,0.0
2-faced,0.0
headache,0.0
record-setting,0.0
repetitive,0.0
imperfect,0.0
pains,0.0
indecisively,0.0
fidget,0.0
versatility,0.0
nagging,0.0
slowed,0.0
outrageous,0.0
stall,0.0
risks,0.0
insulted,0.0
stale,0.0
restful,0.0
risky,0.0
unrelenting,0.0
cleaner,0.0
scarcity,0.0
outstanding,0.0
suspicious,0.0
decadent,0.0
engulf,0.0
vileness,0.0
gall,0.0
hopelessly,0.0
interferes,0.0
lackadaisical,0.0
indiscernible,0.0
instigator,0.0
back-logged,0.0
pillage,0.0
inconvenience,0.0
miserly,0.0
excels,0.0
prestige,0.0
achievement,0.0
satirical,0.0
hindrance,0.0
liberate,0.0
lying,0.0
left-leaning,0.0
niggle,0.0
fond,0.0
stumped,0.0
inflexible,0.0
felon,0.0
aggravate,0.0
delinquent,0.0
unrealistic,0.0
cruelness,0.0
grotesque,0.0
penalty,0.0
shamefulness,0.0
betray,0.0
gains,0.0
babble,0.0
avarice,0.0
fastest,0.0
savagery,0.0
grievances,0.0
terror-genic,0.0
noises,0.0
sustainable,0.0
; Opinion Lexicon: Positive,0.0
cringe,0.0
relentless,0.0
insensible,0.0
loveliness,0.0
stump,0.0
martyrdom,0.0
mischievously,0.0
intelligence,0.0
procrastinates,0.0
dumb,0.0
fat-cats,0.0
cleverly,0.0
sh*t,0.0
glistening,0.0
blurt,0.0
forlorn,0.0
inefficacious,0.0
beautifullly,0.0
blurs,0.0
degrading,0.0
jaundiced,0.0
downturn,0.0
corruption,0.0
